Aggr started. input=D:\tree-KG\TreeKG-main\src\output\02_hidden_kg\conv_entities.json, output=D:\tree-KG\TreeKG-main\src\output\02_hidden_kg\aggr_entities.json, log=D:\tree-KG\TreeKG-main\src\output\02_hidden_kg\logs\aggr.log
===== [Stage 1] 角色判定（并发=10）=====
[role] 阴阳五行学说 -> core | ok=True attempts=1 fallback=False
[role] 声高息粗 -> non-core | ok=True attempts=1 fallback=False
[role] 舌苔厚腻 -> non-core | ok=True attempts=1 fallback=False
[role] 疼痛拒按 -> non-core | ok=True attempts=1 fallback=False
[role] 舌质苍老 -> non-core | ok=True attempts=1 fallback=False
[role] 脉实有力 -> non-core | ok=True attempts=1 fallback=False
[role] 腹胀拒按 -> non-core | ok=True attempts=1 fallback=False
[role] 腹痛剧烈 -> non-core | ok=True attempts=1 fallback=False
[role] 腹部胀满 -> non-core | ok=True attempts=1 fallback=False
[role] 真虚假实证 -> core | ok=True attempts=1 fallback=False
[role] 喘促而气短 -> non-core | ok=True attempts=1 fallback=False
[role] 大便闭塞 -> non-core | ok=True attempts=1 fallback=False
[role] 默默不语 -> non-core | ok=True attempts=1 fallback=False
[role] 胀满喜按 -> non-core | ok=True attempts=1 fallback=False
[role] 真实假虚证 -> core | ok=True attempts=1 fallback=False
[role] 呼吸喘促 -> core | ok=True attempts=1 fallback=False
[role] 肢体羸瘦 -> non-core | ok=True attempts=1 fallback=False
[role] 便闭而腹不硬满 -> non-core | ok=True attempts=1 fallback=False
[role] 脉沉迟 -> non-core | ok=True attempts=1 fallback=False
[role] 乏力而动觉舒 -> non-core | ok=True attempts=1 fallback=False
[role] 脉象沉取之有力有神 -> non-core | ok=True attempts=1 fallback=False
[role] 不语而声高气粗 -> non-core | ok=True attempts=1 fallback=False
[role] 脉沉迟而按之有力 -> non-core | ok=True attempts=1 fallback=False
[role] 舌质嫩胖与苍老 -> non-core | ok=True attempts=1 fallback=False
[role] 言语呼吸之高亢与低怯 -> non-core | ok=True attempts=1 fallback=False
[role] 羸瘦而腹硬满拒按 -> non-core | ok=True attempts=1 fallback=False
[role] 阴阳辨证 -> core | ok=True attempts=1 fallback=False
[role] 病程 -> core | ok=True attempts=1 fallback=False
[role] 八纲辨证 -> core | ok=True attempts=1 fallback=False
[role] 阳盛（实热） -> non-core | ok=True attempts=1 fallback=False
[role] 表里寒热虚实六纲 -> core | ok=True attempts=1 fallback=False
[role] 阴盛（实寒） -> non-core | ok=True attempts=1 fallback=False
[role] 虚烦躁扰 -> non-core | ok=True attempts=1 fallback=False
[role] 畏寒肢冷 -> non-core | ok=True attempts=1 fallback=False
[role] 脉微欲绝 -> non-core | ok=True attempts=1 fallback=False
[role] 亡阴证 -> core | ok=True attempts=1 fallback=False
[role] 亡阳证 -> core | ok=True attempts=1 fallback=False
[role] 气虚症状 -> core | ok=True attempts=1 fallback=False
[role] 证的相兼 -> core | ok=True attempts=1 fallback=False
[role] 脉细数 -> non-core | ok=True attempts=1 fallback=False
[role] 脉细数疾 -> non-core | ok=True attempts=1 fallback=False
[role] 里虚热 -> non-core | ok=True attempts=1 fallback=False
[role] 表虚寒 -> non-core | ok=True attempts=1 fallback=False
[role] 表实热 -> non-core | ok=True attempts=1 fallback=False
[role] 表实寒 -> core | ok=True attempts=1 fallback=False
[role] 里实热 -> non-core | ok=True attempts=1 fallback=False
[role] 里实寒 -> core | ok=True attempts=1 fallback=False
[role] 里虚寒 -> core | ok=True attempts=1 fallback=False
[role] 恶寒重发热轻 -> non-core | ok=True attempts=1 fallback=False
[role] 头项强痛 -> non-core | ok=True attempts=1 fallback=False
[role] 脉浮紧 -> non-core | ok=True attempts=1 fallback=False
[role] 发热重恶寒轻 -> non-core | ok=True attempts=1 fallback=False
[role] 八纲 -> core | ok=True attempts=1 fallback=False
[role] 表虚热 -> non-core | ok=True attempts=1 fallback=False
[role] 脉数有力 -> non-core | ok=True attempts=1 fallback=False
[role] 证的错杂 -> core | ok=True attempts=1 fallback=False
[role] 脉紧或迟而有力 -> non-core | ok=True attempts=1 fallback=False
[role] 表里同病 -> core | ok=True attempts=1 fallback=False
[role] 小便短黄 -> non-core | ok=True attempts=1 fallback=False
[role] 寒热错杂 -> core | ok=True attempts=1 fallback=False
[role] 表实寒里实热证 -> non-core | ok=True attempts=1 fallback=False
[role] 正虚 -> core | ok=True attempts=1 fallback=False
[role] 邪实 -> core | ok=True attempts=1 fallback=False
[role] 治疗干预 -> core | ok=True attempts=1 fallback=False
[role] 表实热里虚寒证 -> core | ok=True attempts=1 fallback=False
[role] 证的转化 -> core | ok=True attempts=1 fallback=False
[role] 脉浮数 -> non-core | ok=True attempts=1 fallback=False
[role] 表实热里实寒证 -> non-core | ok=True attempts=1 fallback=False
[role] 脉洪数 -> non-core | ok=True attempts=1 fallback=False
[role] 里实热证 -> non-core | ok=True attempts=1 fallback=False
[role] 出疹 -> non-core | ok=True attempts=1 fallback=False
[role] 表邪入里 -> core | ok=True attempts=1 fallback=False
[role] 虚实并重 -> core | ok=True attempts=1 fallback=False
[role] 里邪出表 -> core | ok=True attempts=1 fallback=False
[role] 汗出 -> non-core | ok=True attempts=1 fallback=False
[role] 热毒内闭 -> non-core | ok=True attempts=1 fallback=False
[role] 热退身凉 -> non-core | ok=True attempts=1 fallback=False
[role] 热证转寒 -> non-core | ok=True attempts=1 fallback=False
[role] 松弛 -> non-core | ok=True attempts=1 fallback=False
[role] 脉微 -> non-core | ok=True attempts=1 fallback=False
[role] 表实寒里虚热证 -> non-core | ok=True attempts=1 fallback=False
[role] 病机动态变化 -> core | ok=True attempts=1 fallback=False
[role] 恶寒畏寒 -> core | ok=True attempts=1 fallback=False
[role] 寒证化热 -> core | ok=True attempts=1 fallback=False
[role] 假寒象 -> non-core | ok=True attempts=1 fallback=False
[role] 邪正力量对比 -> core | ok=True attempts=1 fallback=False
[role] 手足烦热 -> non-core | ok=True attempts=1 fallback=False
[role] 不足 -> non-core | ok=True attempts=1 fallback=False
[role] 衰退 -> non-core | ok=True attempts=1 fallback=False
[role] 脉迟或紧 -> non-core | ok=True attempts=1 fallback=False
[role] 劳倦过度 -> non-core | ok=True attempts=1 fallback=False
[role] 亢盛 -> non-core | ok=True attempts=1 fallback=False
[role] 假热象 -> non-core | ok=True attempts=1 fallback=False
[role] 有余 -> core | ok=True attempts=1 fallback=False
[role] 正气抗邪 -> non-core | ok=True attempts=1 fallback=False
[role] 实证宜攻 -> core | ok=True attempts=1 fallback=False
[role] 停聚 -> non-core | ok=True attempts=1 fallback=False
[role] 虚证宜补 -> core | ok=True attempts=1 fallback=False
[role] 六淫疫疠之邪 -> core | ok=True attempts=1 fallback=False
[role] 舌质嫩胖 -> non-core | ok=True attempts=1 fallback=False
[role] 疼痛剧烈拒按 -> non-core | ok=True attempts=1 fallback=False
[role] 沉取 -> non-core | ok=True attempts=1 fallback=False
[role] 有神无神 -> non-core | ok=True attempts=1 fallback=False
[role] 表 -> core | ok=True attempts=1 fallback=False
[role] 言语呼吸高亢 -> non-core | ok=True attempts=1 fallback=False
[role] 阴盛 -> non-core | ok=True attempts=1 fallback=False
[role] 里 -> core | ok=True attempts=1 fallback=False
[role] 病程治疗经过 -> core | ok=True attempts=1 fallback=False
[role] 言语呼吸低怯 -> non-core | ok=True attempts=1 fallback=False
[role] 阳盛 -> non-core | ok=True attempts=1 fallback=False
[role] 表证入里 -> core | ok=True attempts=1 fallback=False
[role] 阴阳消长失衡 -> core | ok=True attempts=1 fallback=False
[role] 热证因寒化而转为寒证 -> non-core | ok=True attempts=1 fallback=False
[role] 病机转化 -> core | ok=True attempts=1 fallback=False
[role] 寒热相互转化 -> core | ok=True attempts=1 fallback=False
[role] 阳气偏盛 -> core | ok=True attempts=1 fallback=False
[role] 关节红肿灼痛 -> non-core | ok=True attempts=1 fallback=False
[role] 温燥之品 -> non-core | ok=True attempts=1 fallback=False
[role] 阳热内郁 -> non-core | ok=True attempts=1 fallback=False
[role] 痹病 -> core | ok=True attempts=1 fallback=False
[role] 病势缓急 -> core | ok=True attempts=1 fallback=False
[role] 相兼证 -> core | ok=True attempts=1 fallback=False
[role] 里寒 -> core | ok=True attempts=1 fallback=False
[role] 阳气盛衰 -> core | ok=True attempts=1 fallback=False
[role] 实证转虚 -> core | ok=True attempts=1 fallback=False
[role] 下法 -> non-core | ok=True attempts=1 fallback=False
[role] 神疲 -> non-core | ok=True attempts=1 fallback=False
[role] 正邪盛衰 -> core | ok=True attempts=1 fallback=False
[role] 乏力 -> non-core | ok=True attempts=1 fallback=False
[role] 元气不足 -> core | ok=True attempts=1 fallback=False
[role] 脉虚 -> non-core | ok=True attempts=1 fallback=False
[role] 语声低微 -> non-core | ok=True attempts=1 fallback=False
[role] 脏腑组织功能减退 -> non-core | ok=True attempts=1 fallback=False
[role] 畏风 -> non-core | ok=True attempts=1 fallback=False
[role] 易感冒 -> non-core | ok=True attempts=1 fallback=False
[role] 动则加重 -> non-core | ok=True attempts=1 fallback=False
[role] 少气懒言 -> non-core | ok=True attempts=1 fallback=False
[role] 久病重病 -> non-core | ok=True attempts=1 fallback=False
[role] 年老体弱 -> non-core | ok=True attempts=1 fallback=False
[role] 舌淡苔白 -> non-core | ok=True attempts=1 fallback=False
[role] 劳累过度 -> non-core | ok=True attempts=1 fallback=False
[role] 卫外不足 -> non-core | ok=True attempts=1 fallback=False
[role] 风邪易侵 -> non-core | ok=True attempts=1 fallback=False
[role] 宗气不足 -> non-core | ok=True attempts=1 fallback=False
[role] 劳则伤气 -> non-core | ok=True attempts=1 fallback=False
[role] 气陷证 -> core | ok=True attempts=1 fallback=False
[role] 气坠 -> non-core | ok=True attempts=1 fallback=False
[role] 营阴外泄 -> non-core | ok=True attempts=1 fallback=False
[role] 头目眩晕 -> non-core | ok=True attempts=1 fallback=False
[role] 久泻久痢 -> non-core | ok=True attempts=1 fallback=False
[role] 脘腹重坠 -> non-core | ok=True attempts=1 fallback=False
[role] 脏器下垂 -> non-core | ok=True attempts=1 fallback=False
[role] 便意频频 -> non-core | ok=True attempts=1 fallback=False
[role] 脉弱 -> non-core | ok=True attempts=1 fallback=False
[role] 气机运行不畅 -> core | ok=True attempts=1 fallback=False
[role] 气滞证 -> core | ok=True attempts=1 fallback=False
[role] 窜痛 -> non-core | ok=True attempts=1 fallback=False
[role] 胀闷疼痛 -> non-core | ok=True attempts=1 fallback=False
[role] 阳气虚弱温运无力 -> non-core | ok=True attempts=1 fallback=False
[role] 清阳不升 -> core | ok=True attempts=1 fallback=False
[role] 中焦运化 -> non-core | ok=True attempts=1 fallback=False
[role] 攻痛 -> non-core | ok=True attempts=1 fallback=False
[role] 胸胁脘腹胀闷 -> non-core | ok=True attempts=1 fallback=False
[role] 脾胃气滞 -> core | ok=True attempts=1 fallback=False
[role] 病理产物阻滞 -> core | ok=True attempts=1 fallback=False
[role] 矢气 -> non-core | ok=True attempts=1 fallback=False
[role] 呃逆呕吐 -> non-core | ok=True attempts=1 fallback=False
[role] 咳嗽喘促 -> non-core | ok=True attempts=1 fallback=False
[role] 气逆证 -> core | ok=True attempts=1 fallback=False
[role] 气机升降失常 -> core | ok=True attempts=1 fallback=False
[role] 头晕目眩 -> non-core | ok=True attempts=1 fallback=False
[role] 肺气上逆 -> non-core | ok=True attempts=1 fallback=False
[role] 恶心 -> non-core | ok=True attempts=1 fallback=False
[role] 昏厥 -> non-core | ok=True attempts=1 fallback=False
[role] 呕血 -> non-core | ok=True attempts=1 fallback=False
[role] 痰浊壅滞 -> non-core | ok=True attempts=1 fallback=False
[role] 食积阻滞 -> non-core | ok=True attempts=1 fallback=False
[role] 外邪犯胃 -> non-core | ok=True attempts=1 fallback=False
[role] 寒饮 -> core | ok=True attempts=1 fallback=False
[role] 肝气升发太过 -> non-core | ok=True attempts=1 fallback=False
[role] 郁怒伤肝 -> non-core | ok=True attempts=1 fallback=False
[role] 血虚证 -> core | ok=True attempts=1 fallback=False
[role] 血随气涌 -> non-core | ok=True attempts=1 fallback=False
[role] 辨证要点 -> core | ok=True attempts=1 fallback=False
[role] 面淡白 -> non-core | ok=True attempts=1 fallback=False
[role] 组织 -> non-core | ok=True attempts=1 fallback=False
[role] 气火上逆 -> core | ok=True attempts=1 fallback=False
[role] 睑淡白 -> non-core | ok=True attempts=1 fallback=False
[role] 脉细 -> non-core | ok=True attempts=1 fallback=False
[role] 舌淡白 -> non-core | ok=True attempts=1 fallback=False
[role] 指甲淡白 -> non-core | ok=True attempts=1 fallback=False
[role] 口唇淡白 -> non-core | ok=True attempts=1 fallback=False
[role] 瘀血不去 -> non-core | ok=True attempts=1 fallback=False
[role] 四肢麻木 -> non-core | ok=True attempts=1 fallback=False
[role] 月经量少色淡 -> non-core | ok=True attempts=1 fallback=False
[role] 眼睑淡白 -> non-core | ok=True attempts=1 fallback=False
[role] 暗耗阴血 -> non-core | ok=True attempts=1 fallback=False
[role] 爪甲淡白 -> non-core | ok=True attempts=1 fallback=False
[role] 血虚不能上荣于面 -> non-core | ok=True attempts=1 fallback=False
[role] 生成不足 -> non-core | ok=True attempts=1 fallback=False
[role] 先后天失调 -> non-core | ok=True attempts=1 fallback=False
[role] 脑海空虚 -> non-core | ok=True attempts=1 fallback=False
[role] 部位固定 -> non-core | ok=True attempts=1 fallback=False
[role] 血虚之象 -> non-core | ok=True attempts=1 fallback=False
[role] 冲任空虚 -> non-core | ok=True attempts=1 fallback=False
[role] 口唇指甲青紫 -> non-core | ok=True attempts=1 fallback=False
[role] 月经后期 -> non-core | ok=True attempts=1 fallback=False
[role] 瘀斑 -> non-core | ok=True attempts=1 fallback=False
[role] 脉涩 -> non-core | ok=True attempts=1 fallback=False
[role] 血液运行迟缓 -> non-core | ok=True attempts=1 fallback=False
[role] 瘀血内结 -> non-core | ok=True attempts=1 fallback=False
[role] 舌紫暗 -> non-core | ok=True attempts=1 fallback=False
[role] 血色紫黑有块 -> non-core | ok=True attempts=1 fallback=False
[role] 夜间阴血凝滞 -> non-core | ok=True attempts=1 fallback=False
[role] 络脉不通 -> non-core | ok=True attempts=1 fallback=False
[role] 皮肤爪甲失养 -> non-core | ok=True attempts=1 fallback=False
[role] 固定不移 -> non-core | ok=True attempts=1 fallback=False
[role] 肤色青紫 -> non-core | ok=True attempts=1 fallback=False
[role] 躁扰不宁 -> non-core | ok=True attempts=1 fallback=False
[role] 血不循经 -> non-core | ok=True attempts=1 fallback=False
[role] 身热夜甚 -> non-core | ok=True attempts=1 fallback=False
[role] 实热证候 -> core | ok=True attempts=1 fallback=False
[role] 出血色深红 -> non-core | ok=True attempts=1 fallback=False
[role] 狂乱神昏谵语 -> non-core | ok=True attempts=1 fallback=False
[role] 血热证 -> core | ok=True attempts=1 fallback=False
[role] 疮痈 -> non-core | ok=True attempts=1 fallback=False
[role] 斑疹显露 -> non-core | ok=True attempts=1 fallback=False
[role] 舌绛 -> non-core | ok=True attempts=1 fallback=False
[role] 情志过极化热 -> non-core | ok=True attempts=1 fallback=False
[role] 热入血分 -> core | ok=True attempts=1 fallback=False
[role] 过食辛辣嗜酒 -> non-core | ok=True attempts=1 fallback=False
[role] 邪郁化热 -> non-core | ok=True attempts=1 fallback=False
[role] 外感热邪 -> non-core | ok=True attempts=1 fallback=False
[role] 血热内扰心神 -> core | ok=True attempts=1 fallback=False
[role] 热伤血络 -> core | ok=True attempts=1 fallback=False
[role] 热邪腐肉成脓 -> non-core | ok=True attempts=1 fallback=False
[role] 血寒证 -> core | ok=True attempts=1 fallback=False
[role] 冷痛拘急 -> non-core | ok=True attempts=1 fallback=False
[role] 肤色紫暗 -> non-core | ok=True attempts=1 fallback=False
[role] 月经愆期 -> non-core | ok=True attempts=1 fallback=False
[role] 实寒证候 -> core | ok=True attempts=1 fallback=False
[role] 形寒 -> non-core | ok=True attempts=1 fallback=False
[role] 经色紫暗夹血块 -> non-core | ok=True attempts=1 fallback=False
[role] 手足或少腹冷痛拘急 -> non-core | ok=True attempts=1 fallback=False
